@RELATION iphone-complete

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 {iphone-4,iphone-4S,iphone-5S,iphone-5}

@DATA
0.189906,0.066790,0.083699,0.068756,0.173327,0.078495,0.104862,0.096766,0.137399,0.207299,0.047795,0.076626,0.077367,0.162138,0.087743,0.119805,0.080960,0.140267,0.184154,0.106658,0.079873,0.137173,0.141620,0.075869,0.099593,0.076240,0.098820,iphone-4S
0.196909,0.165962,0.034852,0.169174,0.184885,0.033735,0.029277,0.028442,0.156764,0.180671,0.163753,0.035366,0.175237,0.190640,0.038462,0.029752,0.029213,0.156906,0.157188,0.204912,0.031859,0.210501,0.150778,0.032206,0.029097,0.027941,0.155518,iphone-4
0.171289,0.075595,0.093326,0.078801,0.159576,0.085939,0.102840,0.095299,0.137334,0.166834,0.063004,0.087969,0.085133,0.152326,0.097990,0.114972,0.088194,0.143578,0.157981,0.104354,0.087953,0.124655,0.144995,0.087759,0.101607,0.082724,0.107971,iphone-5
0.155903,0.081242,0.094663,0.084134,0.144810,0.088267,0.108044,0.101398,0.141539,0.167463,0.069634,0.087993,0.088694,0.147299,0.096186,0.113215,0.086366,0.143151,0.151545,0.110767,0.089588,0.125686,0.135256,0.087590,0.103629,0.084279,0.111661,iphone-5
0.207484,0.129246,0.071744,0.129109,0.200508,0.068579,0.069642,0.069642,0.054046,0.196939,0.149780,0.061828,0.151416,0.199243,0.063399,0.067805,0.061747,0.047843,0.191098,0.185065,0.062803,0.177041,0.182664,0.055279,0.058122,0.054537,0.033391,iphone-5S
0.161034,0.107609,0.088984,0.101285,0.157877,0.073646,0.085254,0.093221,0.131091,0.166069,0.094349,0.084319,0.102324,0.164635,0.082144,0.089822,0.084352,0.131985,0.150103,0.136166,0.077682,0.142345,0.158642,0.079438,0.077118,0.080163,0.098345,iphone-5S
0.289725,0.119136,0.032771,0.132404,0.284400,0.033359,0.034946,0.032964,0.040295,0.287945,0.124042,0.034688,0.123849,0.281854,0.034777,0.037419,0.033810,0.041616,0.260434,0.164982,0.032352,0.181359,0.237765,0.029057,0.033093,0.028477,0.032481,iphone-4S
0.284875,0.076046,0.063286,0.073509,0.271253,0.061111,0.062722,0.064398,0.042800,0.259822,0.084424,0.068103,0.084601,0.254207,0.067531,0.069610,0.067523,0.044178,0.219753,0.183631,0.050099,0.159617,0.215330,0.050679,0.051154,0.049994,0.019745,iphone-5
0.253023,0.173223,0.034479,0.181214,0.242615,0.034044,0.034454,0.033923,0.013026,0.254336,0.191461,0.030934,0.176203,0.247255,0.029589,0.029323,0.030225,0.010674,0.226117,0.231087,0.025875,0.215298,0.220188,0.024570,0.024417,0.024924,0.007524,iphone-5S
0.201675,0.180350,0.043189,0.211901,0.193274,0.048958,0.039605,0.034133,0.046915,0.197667,0.189484,0.047043,0.204386,0.195432,0.047275,0.037229,0.035225,0.046260,0.163714,0.224953,0.042701,0.260833,0.150341,0.042419,0.037576,0.032848,0.044615,iphone-4
0.210867,0.141338,0.053563,0.146437,0.217207,0.051879,0.060176,0.057228,0.061304,0.216957,0.136215,0.053039,0.142716,0.213904,0.054787,0.064736,0.055125,0.062521,0.172522,0.186209,0.051178,0.206356,0.172780,0.051355,0.056857,0.051251,0.051492,iphone-5
0.253675,0.181182,0.032626,0.170202,0.257035,0.030072,0.031023,0.032505,0.011681,0.246441,0.169984,0.035308,0.169791,0.255512,0.034906,0.035856,0.036339,0.015862,0.232465,0.216160,0.027599,0.203480,0.233649,0.025617,0.025706,0.027712,0.007613,iphone-5S
0.257341,0.114335,0.053265,0.124228,0.253732,0.055794,0.059298,0.055689,0.026318,0.264865,0.098425,0.052298,0.119660,0.260321,0.058058,0.063745,0.053772,0.028856,0.218480,0.172772,0.046554,0.191372,0.207170,0.047730,0.051589,0.048584,0.015749,iphone-4S
0.207263,0.201791,0.045566,0.195869,0.197102,0.043999,0.035199,0.036265,0.036946,0.201213,0.188251,0.046388,0.206904,0.200750,0.046876,0.036381,0.034762,0.038475,0.160348,0.249502,0.041661,0.251236,0.151677,0.040171,0.034891,0.034364,0.036150,iphone-4
0.146542,0.068047,0.113497,0.060201,0.136883,0.086865,0.099021,0.104443,0.184501,0.150006,0.062215,0.102550,0.071068,0.135788,0.096653,0.104982,0.095018,0.181722,0.154799,0.090039,0.100181,0.093269,0.146582,0.091159,0.094937,0.095743,0.133290,iphone-5S
0.248584,0.114126,0.052991,0.119225,0.239747,0.054819,0.062416,0.058799,0.049293,0.261699,0.096314,0.052507,0.112885,0.238748,0.061747,0.072083,0.052008,0.052008,0.222081,0.163185,0.051186,0.183373,0.188110,0.049003,0.059927,0.046756,0.036380,iphone-4S
0.266009,0.114955,0.046039,0.127812,0.262070,0.044516,0.050445,0.048649,0.039505,0.275732,0.104169,0.045136,0.120151,0.259202,0.051331,0.056857,0.045579,0.041842,0.235469,0.164232,0.041761,0.188513,0.212712,0.041390,0.046184,0.040593,0.029146,iphone-4S
0.182894,0.175571,0.049369,0.197873,0.196215,0.046260,0.039580,0.041532,0.070706,0.184461,0.183215,0.050705,0.199812,0.188957,0.047711,0.039811,0.041327,0.064001,0.144085,0.219146,0.045129,0.247485,0.158897,0.044744,0.037974,0.040479,0.062061,iphone-4
0.177541,0.103114,0.085496,0.105716,0.166230,0.082024,0.099271,0.097644,0.082966,0.178121,0.088339,0.086519,0.110227,0.163580,0.090974,0.108326,0.087808,0.086108,0.147678,0.144093,0.082410,0.164087,0.135594,0.082217,0.096653,0.082757,0.064510,iphone-5
0.105458,0.045990,0.130761,0.038063,0.086873,0.088766,0.106110,0.103226,0.294752,0.118524,0.036339,0.116808,0.043517,0.089499,0.100608,0.116824,0.094695,0.283184,0.134998,0.057872,0.122431,0.056914,0.108712,0.094808,0.110573,0.099835,0.213856,iphone-5S
0.149490,0.072163,0.095396,0.073299,0.137769,0.086301,0.106360,0.096065,0.183155,0.150135,0.060297,0.089306,0.081347,0.132066,0.095654,0.115044,0.087026,0.189125,0.140081,0.099126,0.089250,0.117469,0.127563,0.089362,0.104950,0.083844,0.148355,iphone-5
0.173980,0.121948,0.079752,0.127917,0.161840,0.074725,0.088774,0.085608,0.085455,0.175768,0.106078,0.078463,0.124800,0.166198,0.082934,0.096242,0.079148,0.090369,0.139308,0.165465,0.076465,0.186990,0.126805,0.072727,0.084295,0.075708,0.072236,iphone-5
0.287751,0.123696,0.030926,0.144319,0.280896,0.031119,0.032215,0.032102,0.036976,0.283619,0.131301,0.033729,0.132557,0.279486,0.033907,0.034511,0.032747,0.038144,0.265010,0.166536,0.029162,0.179015,0.245386,0.027196,0.028832,0.026125,0.032739,iphone-4S
0.164966,0.076457,0.096983,0.078729,0.153164,0.090627,0.108632,0.101825,0.128618,0.156185,0.067040,0.089346,0.089805,0.149152,0.101059,0.118017,0.094148,0.135248,0.150844,0.106223,0.088412,0.125968,0.144327,0.091803,0.102115,0.089564,0.100745,iphone-5
0.116046,0.062047,0.109537,0.056873,0.132738,0.089190,0.099086,0.116477,0.218006,0.151956,0.056237,0.109619,0.063443,0.107689,0.090935,0.126661,0.091839,0.201622,0.155076,0.083400,0.104466,0.081306,0.138589,0.087506,0.102084,0.091592,0.155980,iphone-5S
0.222000,0.080002,0.075378,0.084900,0.208330,0.074121,0.093149,0.088879,0.073243,0.238160,0.060168,0.071817,0.090224,0.201885,0.083893,0.102864,0.075925,0.075063,0.201353,0.128457,0.071978,0.161083,0.170137,0.068111,0.085842,0.068603,0.044435,iphone-4S
0.226816,0.184474,0.049292,0.204180,0.192246,0.044718,0.037974,0.033182,0.027119,0.205221,0.189792,0.047043,0.202639,0.206133,0.048546,0.037820,0.034878,0.027928,0.180774,0.236540,0.044860,0.252791,0.147785,0.038989,0.038115,0.033349,0.026798,iphone-4
0.226391,0.133323,0.048471,0.140251,0.225513,0.045797,0.050727,0.049454,0.080074,0.230950,0.116107,0.047899,0.127216,0.234881,0.052644,0.056455,0.050220,0.083627,0.193314,0.173924,0.042615,0.188843,0.199662,0.042913,0.046272,0.041842,0.070617,iphone-5
0.178899,0.182740,0.038655,0.190602,0.184538,0.035829,0.029033,0.030896,0.128811,0.175790,0.183536,0.037845,0.194083,0.181789,0.037293,0.029303,0.031589,0.128772,0.143648,0.224323,0.033208,0.234767,0.147746,0.033092,0.028223,0.029123,0.125869,iphone-4
0.255504,0.127482,0.047328,0.140694,0.238031,0.045982,0.048439,0.045257,0.051283,0.260748,0.114239,0.045434,0.128763,0.252620,0.048624,0.051702,0.047158,0.050711,0.217650,0.181295,0.040698,0.202038,0.192597,0.039489,0.043300,0.039151,0.043783,iphone-4S
0.154131,0.085157,0.092472,0.085053,0.141169,0.084682,0.105482,0.097330,0.154525,0.151666,0.070375,0.087687,0.090361,0.145487,0.094752,0.111403,0.088331,0.159939,0.136762,0.115334,0.087139,0.132469,0.130406,0.086978,0.097603,0.086793,0.126515,iphone-5
0.197833,0.130471,0.066718,0.135949,0.193644,0.063487,0.074355,0.072534,0.065010,0.202739,0.117928,0.065243,0.135804,0.193886,0.067974,0.079945,0.069159,0.067322,0.165256,0.174286,0.062650,0.193942,0.154944,0.061860,0.069819,0.063584,0.053659,iphone-5
0.191089,0.160908,0.056750,0.147993,0.189980,0.048968,0.052890,0.056483,0.094939,0.199199,0.158115,0.051473,0.141567,0.203511,0.048866,0.055764,0.049461,0.092044,0.182630,0.190596,0.048907,0.182610,0.183965,0.040591,0.047038,0.043815,0.079848,iphone-5S
0.136803,0.068289,0.104958,0.061719,0.136906,0.093173,0.100236,0.120665,0.177251,0.156801,0.062519,0.099394,0.068412,0.135592,0.100236,0.114383,0.096458,0.166205,0.152120,0.094467,0.096376,0.091798,0.147192,0.092804,0.094487,0.102967,0.127790,iphone-5S
0.191746,0.120337,0.075003,0.123930,0.189282,0.071800,0.083010,0.078883,0.066010,0.193430,0.123047,0.069787,0.139637,0.189693,0.074304,0.080813,0.070445,0.058844,0.172939,0.163043,0.064285,0.183718,0.168833,0.065599,0.071143,0.064347,0.046094,iphone-5
0.190460,0.221253,0.049086,0.180170,0.221947,0.045528,0.034287,0.040595,0.016675,0.213764,0.191231,0.047673,0.206171,0.201457,0.049125,0.038346,0.035572,0.016662,0.157162,0.263582,0.043691,0.230644,0.168172,0.043665,0.035931,0.040851,0.016302,iphone-4
0.186917,0.129464,0.047698,0.138172,0.191131,0.046739,0.051855,0.049696,0.158328,0.197607,0.111814,0.048987,0.129609,0.193378,0.051678,0.056205,0.049100,0.161622,0.158360,0.166158,0.044194,0.183115,0.161083,0.045732,0.046441,0.043372,0.151545,iphone-5
0.304612,0.055705,0.056576,0.051927,0.305554,0.056310,0.055730,0.057051,0.056535,0.280686,0.063447,0.058944,0.066677,0.280203,0.062505,0.064776,0.061788,0.060974,0.240617,0.139405,0.049978,0.129391,0.245418,0.052765,0.052153,0.051178,0.039095,iphone-5
0.217862,0.204283,0.025487,0.195458,0.234292,0.022789,0.018409,0.022931,0.058490,0.222692,0.202253,0.026130,0.204643,0.219455,0.024241,0.020117,0.022918,0.057552,0.181725,0.251648,0.022610,0.238185,0.192477,0.019899,0.016867,0.019578,0.057012,iphone-4
0.163999,0.091844,0.091497,0.092979,0.154445,0.086374,0.102542,0.098079,0.118242,0.168115,0.075877,0.087582,0.097974,0.155581,0.094172,0.111516,0.088823,0.120361,0.142418,0.128940,0.087010,0.149007,0.130527,0.086470,0.099126,0.083989,0.092512,iphone-5
0.217258,0.110517,0.080161,0.102180,0.178256,0.070282,0.080945,0.065632,0.094768,0.195226,0.146025,0.058181,0.160515,0.202138,0.073263,0.065247,0.049035,0.050371,0.192053,0.179374,0.057076,0.184255,0.167350,0.066377,0.063410,0.045810,0.044294,iphone-4
0.261208,0.105361,0.036356,0.120345,0.259266,0.035461,0.038055,0.036807,0.107141,0.262714,0.106948,0.037306,0.112104,0.255544,0.039143,0.041028,0.036807,0.108406,0.240633,0.145438,0.033294,0.161904,0.222532,0.031353,0.034189,0.030628,0.100028,iphone-4S
0.276256,0.116333,0.034559,0.135538,0.268039,0.033004,0.035937,0.034761,0.065574,0.275990,0.121577,0.035091,0.124461,0.264164,0.036952,0.038813,0.035308,0.067644,0.258581,0.157611,0.033198,0.176993,0.223225,0.029226,0.033746,0.027994,0.059427,iphone-4S
0.221477,0.091264,0.072759,0.092810,0.207154,0.069449,0.084980,0.081258,0.078850,0.249011,0.067112,0.068144,0.094623,0.201297,0.076465,0.094639,0.069223,0.079486,0.206936,0.137947,0.067217,0.166577,0.162621,0.061602,0.078914,0.063729,0.054457,iphone-4S
0.181211,0.193145,0.042098,0.216269,0.224439,0.049202,0.034749,0.035790,0.023098,0.197500,0.202369,0.045566,0.219891,0.193531,0.046234,0.035906,0.035045,0.023958,0.129671,0.247781,0.036124,0.278175,0.169765,0.045412,0.033529,0.036766,0.022777,iphone-4
0.112668,0.048560,0.120385,0.038579,0.090482,0.085729,0.101357,0.104024,0.298216,0.106618,0.038160,0.103597,0.045813,0.095968,0.100286,0.111322,0.099811,0.298425,0.121271,0.062770,0.108277,0.062456,0.110694,0.095694,0.099368,0.100068,0.239401,iphone-5S
0.191051,0.174518,0.040338,0.215100,0.201855,0.044025,0.032925,0.032810,0.067379,0.195933,0.185065,0.044564,0.200673,0.191385,0.044654,0.034004,0.033041,0.070681,0.151754,0.221381,0.038513,0.262015,0.152628,0.040774,0.033760,0.032476,0.066698,iphone-4
0.237781,0.180271,0.036009,0.186394,0.236339,0.035405,0.036138,0.037242,0.014420,0.245555,0.164104,0.037814,0.170468,0.249237,0.038055,0.039401,0.038651,0.016716,0.194280,0.225239,0.033705,0.243574,0.189165,0.033375,0.034744,0.033254,0.012664,iphone-5
0.193394,0.075595,0.084956,0.075305,0.177710,0.081073,0.106384,0.098844,0.106739,0.214968,0.056519,0.080461,0.083103,0.166061,0.087526,0.122874,0.081766,0.106723,0.189238,0.116945,0.083417,0.149386,0.139227,0.077351,0.101212,0.075925,0.067298,iphone-4S
0.297209,0.130197,0.026004,0.150868,0.297805,0.024618,0.025819,0.024634,0.022846,0.306489,0.128610,0.026044,0.135135,0.302324,0.026326,0.027108,0.025126,0.022838,0.259886,0.179160,0.024796,0.211230,0.238555,0.022097,0.024377,0.021130,0.018770,iphone-4S
0.238634,0.113678,0.080598,0.105584,0.189227,0.071593,0.075742,0.064309,0.060635,0.210025,0.154195,0.063911,0.168442,0.208330,0.071914,0.054494,0.043254,0.025436,0.207713,0.188713,0.061560,0.194995,0.168673,0.060596,0.053492,0.041674,0.022584,iphone-4
0.227196,0.157305,0.045507,0.165634,0.229113,0.043275,0.049849,0.046304,0.035816,0.234535,0.145406,0.043509,0.153236,0.238506,0.047851,0.052499,0.045459,0.038998,0.182608,0.211326,0.040980,0.221404,0.185967,0.042534,0.046707,0.041342,0.027132,iphone-5
0.202239,0.075265,0.082845,0.074967,0.187659,0.074282,0.099698,0.095227,0.107818,0.218415,0.054231,0.076070,0.079969,0.179240,0.085270,0.114351,0.081999,0.110452,0.191614,0.117960,0.079405,0.146864,0.150030,0.072236,0.095050,0.074258,0.072582,iphone-4S
0.186813,0.095283,0.087284,0.097611,0.166464,0.080984,0.100294,0.092045,0.093221,0.177871,0.083433,0.082201,0.105901,0.169332,0.091658,0.104491,0.087308,0.097805,0.163056,0.132686,0.081661,0.151061,0.149684,0.080187,0.090796,0.079695,0.071173,iphone-5
0.196447,0.195804,0.045592,0.194648,0.224567,0.048508,0.034557,0.038436,0.021441,0.212620,0.192002,0.048598,0.202330,0.198631,0.048058,0.039297,0.035880,0.022584,0.157869,0.245430,0.042342,0.241473,0.172051,0.044102,0.035931,0.039657,0.021145,iphone-4
0.214170,0.082177,0.076505,0.088935,0.201321,0.074073,0.092867,0.086970,0.082982,0.229025,0.064075,0.070077,0.095122,0.199710,0.081693,0.101978,0.075321,0.082998,0.194264,0.130592,0.069658,0.162098,0.165457,0.070311,0.086470,0.067338,0.053812,iphone-4S
0.217900,0.144931,0.050131,0.152874,0.214299,0.046095,0.052515,0.052677,0.068579,0.219696,0.138535,0.049776,0.150546,0.215749,0.048641,0.056221,0.051661,0.069175,0.169606,0.197237,0.048818,0.216281,0.162428,0.045620,0.051299,0.048906,0.059806,iphone-5
0.248230,0.188302,0.031397,0.193762,0.240587,0.029727,0.025718,0.025821,0.016456,0.242488,0.186606,0.030266,0.194918,0.241961,0.032360,0.026823,0.027363,0.017214,0.208342,0.233174,0.026720,0.242681,0.200558,0.025333,0.024228,0.023509,0.015454,iphone-4
0.251347,0.164136,0.032884,0.166456,0.247311,0.030934,0.034430,0.033592,0.038909,0.251678,0.157264,0.032344,0.158199,0.257139,0.035123,0.036049,0.032924,0.039280,0.191372,0.229283,0.030298,0.233061,0.189004,0.031820,0.031635,0.030032,0.033496,iphone-5
0.220737,0.196551,0.034350,0.179345,0.219197,0.032789,0.030695,0.031783,0.054553,0.213818,0.219895,0.029874,0.176573,0.220942,0.029812,0.029484,0.029176,0.050426,0.191644,0.235520,0.028211,0.227944,0.193882,0.028170,0.025213,0.023961,0.045457,iphone-5S
0.169059,0.155426,0.067242,0.137522,0.166882,0.055456,0.063382,0.070917,0.114116,0.175567,0.157540,0.061328,0.134483,0.171892,0.060836,0.073196,0.060487,0.104671,0.156657,0.183821,0.063217,0.172138,0.155384,0.055682,0.062601,0.060856,0.089642,iphone-5S
0.212519,0.072768,0.080719,0.076223,0.198550,0.077488,0.098715,0.092391,0.090627,0.233536,0.054167,0.074854,0.080767,0.187642,0.084303,0.113804,0.078318,0.092609,0.205808,0.118395,0.076167,0.145873,0.161163,0.070552,0.091473,0.072002,0.058565,iphone-4S
0.177627,0.161967,0.049793,0.199658,0.226816,0.063423,0.043729,0.044962,0.032026,0.197796,0.175661,0.055561,0.189715,0.197641,0.058220,0.047249,0.044025,0.034133,0.130365,0.208959,0.044230,0.256080,0.177164,0.060416,0.043498,0.047519,0.031769,iphone-4
0.232532,0.199979,0.037216,0.204360,0.217785,0.037075,0.031949,0.030112,0.008992,0.224503,0.197012,0.035597,0.208522,0.224542,0.036484,0.033067,0.030818,0.009455,0.194661,0.244955,0.032810,0.253664,0.178886,0.029354,0.030176,0.027748,0.007746,iphone-4
0.205720,0.076457,0.078318,0.077754,0.196165,0.074596,0.096266,0.091594,0.103130,0.227970,0.055335,0.072510,0.084908,0.187747,0.083232,0.110130,0.076473,0.101696,0.200322,0.116889,0.075410,0.146776,0.163733,0.069473,0.089967,0.069795,0.067636,iphone-4S
0.248332,0.143784,0.047387,0.147993,0.243774,0.043404,0.048209,0.046628,0.030490,0.256524,0.130562,0.042583,0.144338,0.262684,0.046299,0.046628,0.042029,0.028354,0.232091,0.165753,0.041105,0.177826,0.242439,0.040140,0.040140,0.036916,0.023591,iphone-4S
0.263938,0.174020,0.027712,0.182390,0.258114,0.026286,0.027510,0.026898,0.013131,0.270327,0.168027,0.029218,0.162758,0.269408,0.027961,0.029178,0.028574,0.014549,0.209353,0.230821,0.026584,0.243010,0.201676,0.025569,0.026681,0.025053,0.011254,iphone-5
0.213551,0.098162,0.077980,0.089539,0.218520,0.073668,0.080587,0.089026,0.058967,0.242768,0.087465,0.077384,0.092188,0.201560,0.075434,0.086603,0.078308,0.058290,0.220655,0.140725,0.068802,0.136762,0.197310,0.062211,0.070773,0.068987,0.033775,iphone-5S
0.188424,0.101510,0.084134,0.106279,0.171910,0.079349,0.094752,0.087864,0.085778,0.185757,0.086060,0.079905,0.109043,0.177508,0.088863,0.100399,0.082894,0.089572,0.165151,0.138752,0.078439,0.158481,0.152101,0.077504,0.088041,0.076183,0.065348,iphone-5
0.213775,0.166359,0.050211,0.166883,0.216877,0.048028,0.050638,0.052862,0.034366,0.214951,0.161727,0.049712,0.167173,0.215258,0.051815,0.054296,0.050904,0.034164,0.182237,0.211528,0.041906,0.221767,0.187667,0.042760,0.043235,0.043864,0.025037,iphone-5S
0.190663,0.068337,0.085318,0.070971,0.176614,0.077005,0.105941,0.096169,0.128981,0.205462,0.047698,0.079148,0.078584,0.164869,0.089709,0.122439,0.081089,0.131003,0.187296,0.104346,0.080735,0.135965,0.147042,0.077682,0.101454,0.076030,0.089451,iphone-4S
0.246619,0.109945,0.050840,0.122665,0.241366,0.050324,0.053853,0.051516,0.072872,0.262956,0.098828,0.048270,0.109832,0.244661,0.053184,0.058565,0.048568,0.075136,0.233681,0.151778,0.044645,0.173255,0.201764,0.043203,0.048850,0.041036,0.061788,iphone-4S
0.133178,0.047062,0.116285,0.040778,0.116752,0.087953,0.092464,0.102735,0.262795,0.119982,0.038982,0.108922,0.047118,0.109228,0.098441,0.110404,0.094027,0.272896,0.127869,0.059073,0.110863,0.061087,0.120683,0.096580,0.101156,0.102147,0.220542,iphone-5S
0.209772,0.073597,0.078922,0.077520,0.198437,0.078068,0.098546,0.096298,0.088839,0.231192,0.057172,0.074193,0.087123,0.189068,0.085681,0.110267,0.078205,0.087099,0.195908,0.124357,0.075378,0.155846,0.154614,0.073654,0.093229,0.071720,0.055295,iphone-4S
0.230886,0.171861,0.040972,0.182849,0.232102,0.039449,0.039795,0.041189,0.020897,0.238120,0.158738,0.041632,0.165642,0.245434,0.042043,0.042744,0.042857,0.022790,0.184074,0.220671,0.037516,0.239626,0.187240,0.037451,0.037951,0.037902,0.017570,iphone-5
0.195054,0.133331,0.066790,0.142587,0.193370,0.064398,0.075216,0.070464,0.058791,0.208523,0.112845,0.066726,0.131832,0.197809,0.069674,0.079824,0.068748,0.064019,0.164571,0.178612,0.063624,0.196762,0.155154,0.061973,0.068820,0.062851,0.047634,iphone-5
0.240955,0.102912,0.063826,0.108857,0.233754,0.065840,0.074693,0.069916,0.039248,0.248173,0.094687,0.059927,0.112096,0.238998,0.068329,0.075474,0.065066,0.037250,0.211149,0.155097,0.054400,0.170798,0.206066,0.057671,0.064800,0.057494,0.022524,iphone-4S
0.123237,0.053047,0.117598,0.046087,0.113199,0.086680,0.096621,0.101551,0.261981,0.127450,0.046772,0.110001,0.053627,0.112627,0.093874,0.110509,0.090095,0.255045,0.141717,0.065920,0.109252,0.068788,0.132735,0.090337,0.098087,0.096556,0.196609,iphone-5S
0.248077,0.096000,0.059653,0.103605,0.245620,0.064196,0.070738,0.065058,0.047054,0.257454,0.087316,0.059298,0.108277,0.240875,0.065131,0.073364,0.061336,0.046949,0.225915,0.145414,0.051653,0.162670,0.216160,0.054682,0.058372,0.053917,0.031216,iphone-4S
0.247110,0.101680,0.061095,0.108624,0.240641,0.064817,0.072590,0.068063,0.035381,0.248044,0.095243,0.059258,0.113699,0.239054,0.068683,0.075885,0.063648,0.036484,0.212776,0.158529,0.053555,0.172804,0.207403,0.056745,0.062182,0.055424,0.020582,iphone-4S
0.223784,0.194456,0.040338,0.210475,0.213699,0.037254,0.031885,0.030587,0.017522,0.213134,0.197128,0.039271,0.205747,0.220778,0.041018,0.032411,0.031820,0.018691,0.184011,0.238326,0.035212,0.259381,0.173105,0.033542,0.031281,0.029187,0.015955,iphone-4
0.194659,0.065920,0.083103,0.070850,0.182269,0.079333,0.103573,0.093978,0.126314,0.209941,0.048786,0.076610,0.079277,0.167245,0.089846,0.118887,0.080195,0.129214,0.191066,0.105232,0.078753,0.135127,0.152938,0.077375,0.097611,0.074346,0.087550,iphone-4S
0.244347,0.189246,0.029903,0.188496,0.243702,0.029621,0.030145,0.030483,0.014057,0.238096,0.190188,0.030990,0.187723,0.238692,0.032263,0.032279,0.034116,0.015652,0.221734,0.225182,0.024199,0.226350,0.218971,0.023958,0.023934,0.025029,0.010642,iphone-5S
0.211149,0.169807,0.040480,0.170234,0.214380,0.037854,0.039546,0.039465,0.077085,0.210464,0.169106,0.040271,0.169348,0.216869,0.038071,0.039916,0.039352,0.076602,0.183953,0.205534,0.035163,0.214815,0.192065,0.033037,0.032779,0.032440,0.070214,iphone-5S
0.170407,0.203114,0.046735,0.174428,0.237350,0.049343,0.032874,0.044603,0.041147,0.196190,0.183164,0.051218,0.203204,0.195907,0.052606,0.039117,0.037961,0.040633,0.129504,0.248706,0.044333,0.228858,0.181982,0.049882,0.032450,0.045001,0.039284,iphone-4
0.117380,0.049470,0.128384,0.040005,0.090184,0.087469,0.104564,0.105699,0.276844,0.109035,0.040657,0.116454,0.048165,0.091650,0.100222,0.118718,0.097636,0.277464,0.136335,0.060281,0.118927,0.061345,0.112805,0.094913,0.107045,0.102815,0.205534,iphone-5S
0.230335,0.169444,0.056781,0.194982,0.168917,0.050396,0.048444,0.038115,0.042586,0.196781,0.174556,0.052439,0.193402,0.197847,0.056961,0.045515,0.039670,0.042830,0.180389,0.218542,0.055625,0.245456,0.126511,0.044307,0.051719,0.036535,0.040916,iphone-4
0.227091,0.086938,0.072735,0.091264,0.227212,0.070359,0.082990,0.081742,0.059669,0.247303,0.065743,0.067676,0.093269,0.214895,0.079977,0.095718,0.072896,0.062521,0.201329,0.139308,0.065630,0.168365,0.181995,0.065187,0.077295,0.064808,0.036082,iphone-4S
0.193582,0.165667,0.043151,0.173567,0.172771,0.038757,0.036535,0.034994,0.140976,0.174672,0.166759,0.044847,0.181481,0.177858,0.044294,0.035649,0.035340,0.139100,0.153925,0.205722,0.041712,0.220482,0.135388,0.036818,0.036368,0.032360,0.137225,iphone-4
0.256906,0.084029,0.055303,0.090957,0.258162,0.054690,0.060329,0.057075,0.082547,0.261836,0.066404,0.059653,0.089274,0.239787,0.065364,0.072904,0.057357,0.087421,0.239304,0.124977,0.053853,0.146929,0.220260,0.049752,0.055657,0.046925,0.062343,iphone-4S
0.171769,0.170638,0.048636,0.182508,0.196909,0.048970,0.037961,0.040183,0.102424,0.176997,0.169238,0.048007,0.188148,0.185360,0.050448,0.040839,0.040607,0.100356,0.129363,0.213571,0.044153,0.234870,0.155544,0.048251,0.037588,0.040273,0.096386,iphone-4
0.301913,0.129279,0.026842,0.149064,0.297636,0.027116,0.027961,0.026850,0.013340,0.304048,0.125734,0.027639,0.134056,0.305861,0.029339,0.030354,0.027623,0.015346,0.268417,0.176485,0.023700,0.198268,0.251774,0.023595,0.025078,0.022919,0.009764,iphone-4S
0.246342,0.188315,0.029739,0.184101,0.223938,0.025821,0.023290,0.022905,0.055548,0.229642,0.183857,0.027710,0.192182,0.231569,0.028557,0.025821,0.024498,0.056164,0.209409,0.229051,0.025898,0.224028,0.188880,0.022211,0.023612,0.021839,0.055072,iphone-4
0.137666,0.066564,0.112719,0.061411,0.123704,0.087075,0.104979,0.113992,0.191890,0.144954,0.054840,0.100462,0.064634,0.132348,0.104240,0.119392,0.099045,0.180084,0.164172,0.084673,0.103788,0.082024,0.143271,0.089416,0.098758,0.095185,0.138713,iphone-5S
